name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_lv_grid_385299_1,BusBar_mvgd_1249_lvgd_385299_MV,BusBar_mvgd_1249_lvgd_385299_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218306_1,BusBar_mvgd_1249_lvgd_218306_MV,BusBar_mvgd_1249_lvgd_218306_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_391956_1,BusBar_mvgd_1249_lvgd_391956_MV,BusBar_mvgd_1249_lvgd_391956_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391996_1,BusBar_mvgd_1249_lvgd_391996_MV,BusBar_mvgd_1249_lvgd_391996_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385663_1,BusBar_mvgd_1249_lvgd_385663_MV,BusBar_mvgd_1249_lvgd_385663_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392716_1,BusBar_mvgd_1249_lvgd_392716_MV,BusBar_mvgd_1249_lvgd_392716_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392801_1,BusBar_mvgd_1249_lvgd_392801_MV,BusBar_mvgd_1249_lvgd_392801_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388581_1,BusBar_mvgd_1249_lvgd_388581_MV,BusBar_mvgd_1249_lvgd_388581_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391655_1,BusBar_mvgd_1249_lvgd_391655_MV,BusBar_mvgd_1249_lvgd_391655_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391660_1,BusBar_mvgd_1249_lvgd_391660_MV,BusBar_mvgd_1249_lvgd_391660_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392274_1,BusBar_mvgd_1249_lvgd_392274_MV,BusBar_mvgd_1249_lvgd_392274_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392373_1,BusBar_mvgd_1249_lvgd_392373_MV,BusBar_mvgd_1249_lvgd_392373_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218362_1,BusBar_mvgd_1249_lvgd_218362_MV,BusBar_mvgd_1249_lvgd_218362_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_387026_1,BusBar_mvgd_1249_lvgd_387026_MV,BusBar_mvgd_1249_lvgd_387026_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386066_1,BusBar_mvgd_1249_lvgd_386066_MV,BusBar_mvgd_1249_lvgd_386066_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385375_1,BusBar_mvgd_1249_lvgd_385375_MV,BusBar_mvgd_1249_lvgd_385375_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_385837_1,BusBar_mvgd_1249_lvgd_385837_MV,BusBar_mvgd_1249_lvgd_385837_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389638_1,BusBar_mvgd_1249_lvgd_389638_MV,BusBar_mvgd_1249_lvgd_389638_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387290_1,BusBar_mvgd_1249_lvgd_387290_MV,BusBar_mvgd_1249_lvgd_387290_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387419_1,BusBar_mvgd_1249_lvgd_387419_MV,BusBar_mvgd_1249_lvgd_387419_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389643_1,BusBar_mvgd_1249_lvgd_389643_MV,BusBar_mvgd_1249_lvgd_389643_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218442_1,BusBar_mvgd_1249_lvgd_218442_MV,BusBar_mvgd_1249_lvgd_218442_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_486790_1,BusBar_mvgd_1249_lvgd_486790_MV,BusBar_mvgd_1249_lvgd_486790_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_486950_1,BusBar_mvgd_1249_lvgd_486950_MV,BusBar_mvgd_1249_lvgd_486950_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389870_1,BusBar_mvgd_1249_lvgd_389870_MV,BusBar_mvgd_1249_lvgd_389870_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_385623_1,BusBar_mvgd_1249_lvgd_385623_MV,BusBar_mvgd_1249_lvgd_385623_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386426_1,BusBar_mvgd_1249_lvgd_386426_MV,BusBar_mvgd_1249_lvgd_386426_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390376_1,BusBar_mvgd_1249_lvgd_390376_MV,BusBar_mvgd_1249_lvgd_390376_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218500_1,BusBar_mvgd_1249_lvgd_218500_MV,BusBar_mvgd_1249_lvgd_218500_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218501_1,BusBar_mvgd_1249_lvgd_218501_MV,BusBar_mvgd_1249_lvgd_218501_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_494754_1,BusBar_mvgd_1249_lvgd_494754_MV,BusBar_mvgd_1249_lvgd_494754_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390475_1,BusBar_mvgd_1249_lvgd_390475_MV,BusBar_mvgd_1249_lvgd_390475_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389526_1,BusBar_mvgd_1249_lvgd_389526_MV,BusBar_mvgd_1249_lvgd_389526_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218508_1,BusBar_mvgd_1249_lvgd_218508_MV,BusBar_mvgd_1249_lvgd_218508_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390112_1,BusBar_mvgd_1249_lvgd_390112_MV,BusBar_mvgd_1249_lvgd_390112_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386679_1,BusBar_mvgd_1249_lvgd_386679_MV,BusBar_mvgd_1249_lvgd_386679_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387090_1,BusBar_mvgd_1249_lvgd_387090_MV,BusBar_mvgd_1249_lvgd_387090_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387200_1,BusBar_mvgd_1249_lvgd_387200_MV,BusBar_mvgd_1249_lvgd_387200_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218512_1,BusBar_mvgd_1249_lvgd_218512_MV,BusBar_mvgd_1249_lvgd_218512_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218513_1,BusBar_mvgd_1249_lvgd_218513_MV,BusBar_mvgd_1249_lvgd_218513_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383712_1,BusBar_mvgd_1249_lvgd_383712_MV,BusBar_mvgd_1249_lvgd_383712_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383780_1,BusBar_mvgd_1249_lvgd_383780_MV,BusBar_mvgd_1249_lvgd_383780_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383108_1,BusBar_mvgd_1249_lvgd_383108_MV,BusBar_mvgd_1249_lvgd_383108_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386067_1,BusBar_mvgd_1249_lvgd_386067_MV,BusBar_mvgd_1249_lvgd_386067_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218556_1,BusBar_mvgd_1249_lvgd_218556_MV,BusBar_mvgd_1249_lvgd_218556_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218557_1,BusBar_mvgd_1249_lvgd_218557_MV,BusBar_mvgd_1249_lvgd_218557_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388723_1,BusBar_mvgd_1249_lvgd_388723_MV,BusBar_mvgd_1249_lvgd_388723_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218579_1,BusBar_mvgd_1249_lvgd_218579_MV,BusBar_mvgd_1249_lvgd_218579_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_218580_1,BusBar_mvgd_1249_lvgd_218580_MV,BusBar_mvgd_1249_lvgd_218580_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218581_1,BusBar_mvgd_1249_lvgd_218581_MV,BusBar_mvgd_1249_lvgd_218581_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218582_1,BusBar_mvgd_1249_lvgd_218582_MV,BusBar_mvgd_1249_lvgd_218582_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218583_1,BusBar_mvgd_1249_lvgd_218583_MV,BusBar_mvgd_1249_lvgd_218583_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218584_1,BusBar_mvgd_1249_lvgd_218584_MV,BusBar_mvgd_1249_lvgd_218584_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218585_1,BusBar_mvgd_1249_lvgd_218585_MV,BusBar_mvgd_1249_lvgd_218585_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218586_1,BusBar_mvgd_1249_lvgd_218586_MV,BusBar_mvgd_1249_lvgd_218586_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218587_1,BusBar_mvgd_1249_lvgd_218587_MV,BusBar_mvgd_1249_lvgd_218587_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218588_1,BusBar_mvgd_1249_lvgd_218588_MV,BusBar_mvgd_1249_lvgd_218588_LV,0.63,0.010317460317460317,0.03864647477581405,,0.63 MVA 20/0.4 kV
Transformer_lv_grid_218589_1,BusBar_mvgd_1249_lvgd_218589_MV,BusBar_mvgd_1249_lvgd_218589_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218590_1,BusBar_mvgd_1249_lvgd_218590_MV,BusBar_mvgd_1249_lvgd_218590_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_218591_1,BusBar_mvgd_1249_lvgd_218591_MV,BusBar_mvgd_1249_lvgd_218591_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218592_1,BusBar_mvgd_1249_lvgd_218592_MV,BusBar_mvgd_1249_lvgd_218592_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_494756_1,BusBar_mvgd_1249_lvgd_494756_MV,BusBar_mvgd_1249_lvgd_494756_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389004_1,BusBar_mvgd_1249_lvgd_389004_MV,BusBar_mvgd_1249_lvgd_389004_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386325_1,BusBar_mvgd_1249_lvgd_386325_MV,BusBar_mvgd_1249_lvgd_386325_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389458_1,BusBar_mvgd_1249_lvgd_389458_MV,BusBar_mvgd_1249_lvgd_389458_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218608_1,BusBar_mvgd_1249_lvgd_218608_MV,BusBar_mvgd_1249_lvgd_218608_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386598_1,BusBar_mvgd_1249_lvgd_386598_MV,BusBar_mvgd_1249_lvgd_386598_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385719_1,BusBar_mvgd_1249_lvgd_385719_MV,BusBar_mvgd_1249_lvgd_385719_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386461_1,BusBar_mvgd_1249_lvgd_386461_MV,BusBar_mvgd_1249_lvgd_386461_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387933_1,BusBar_mvgd_1249_lvgd_387933_MV,BusBar_mvgd_1249_lvgd_387933_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390753_1,BusBar_mvgd_1249_lvgd_390753_MV,BusBar_mvgd_1249_lvgd_390753_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392151_1,BusBar_mvgd_1249_lvgd_392151_MV,BusBar_mvgd_1249_lvgd_392151_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218718_1,BusBar_mvgd_1249_lvgd_218718_MV,BusBar_mvgd_1249_lvgd_218718_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_509507_1,BusBar_mvgd_1249_lvgd_509507_MV,BusBar_mvgd_1249_lvgd_509507_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_509508_1,BusBar_mvgd_1249_lvgd_509508_MV,BusBar_mvgd_1249_lvgd_509508_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218722_1,BusBar_mvgd_1249_lvgd_218722_MV,BusBar_mvgd_1249_lvgd_218722_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389714_1,BusBar_mvgd_1249_lvgd_389714_MV,BusBar_mvgd_1249_lvgd_389714_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218725_1,BusBar_mvgd_1249_lvgd_218725_MV,BusBar_mvgd_1249_lvgd_218725_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386217_1,BusBar_mvgd_1249_lvgd_386217_MV,BusBar_mvgd_1249_lvgd_386217_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390556_1,BusBar_mvgd_1249_lvgd_390556_MV,BusBar_mvgd_1249_lvgd_390556_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385770_1,BusBar_mvgd_1249_lvgd_385770_MV,BusBar_mvgd_1249_lvgd_385770_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_386548_1,BusBar_mvgd_1249_lvgd_386548_MV,BusBar_mvgd_1249_lvgd_386548_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385521_1,BusBar_mvgd_1249_lvgd_385521_MV,BusBar_mvgd_1249_lvgd_385521_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385095_1,BusBar_mvgd_1249_lvgd_385095_MV,BusBar_mvgd_1249_lvgd_385095_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390317_1,BusBar_mvgd_1249_lvgd_390317_MV,BusBar_mvgd_1249_lvgd_390317_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384646_1,BusBar_mvgd_1249_lvgd_384646_MV,BusBar_mvgd_1249_lvgd_384646_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390594_1,BusBar_mvgd_1249_lvgd_390594_MV,BusBar_mvgd_1249_lvgd_390594_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385838_1,BusBar_mvgd_1249_lvgd_385838_MV,BusBar_mvgd_1249_lvgd_385838_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218844_1,BusBar_mvgd_1249_lvgd_218844_MV,BusBar_mvgd_1249_lvgd_218844_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_390928_1,BusBar_mvgd_1249_lvgd_390928_MV,BusBar_mvgd_1249_lvgd_390928_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_385251_1,BusBar_mvgd_1249_lvgd_385251_MV,BusBar_mvgd_1249_lvgd_385251_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387674_1,BusBar_mvgd_1249_lvgd_387674_MV,BusBar_mvgd_1249_lvgd_387674_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_385082_1,BusBar_mvgd_1249_lvgd_385082_MV,BusBar_mvgd_1249_lvgd_385082_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218859_1,BusBar_mvgd_1249_lvgd_218859_MV,BusBar_mvgd_1249_lvgd_218859_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_383147_1,BusBar_mvgd_1249_lvgd_383147_MV,BusBar_mvgd_1249_lvgd_383147_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218860_1,BusBar_mvgd_1249_lvgd_218860_MV,BusBar_mvgd_1249_lvgd_218860_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218861_1,BusBar_mvgd_1249_lvgd_218861_MV,BusBar_mvgd_1249_lvgd_218861_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218865_1,BusBar_mvgd_1249_lvgd_218865_MV,BusBar_mvgd_1249_lvgd_218865_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384148_1,BusBar_mvgd_1249_lvgd_384148_MV,BusBar_mvgd_1249_lvgd_384148_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 20/0.4 kV
Transformer_lv_grid_389854_1,BusBar_mvgd_1249_lvgd_389854_MV,BusBar_mvgd_1249_lvgd_389854_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384878_1,BusBar_mvgd_1249_lvgd_384878_MV,BusBar_mvgd_1249_lvgd_384878_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218906_1,BusBar_mvgd_1249_lvgd_218906_MV,BusBar_mvgd_1249_lvgd_218906_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218907_1,BusBar_mvgd_1249_lvgd_218907_MV,BusBar_mvgd_1249_lvgd_218907_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218908_1,BusBar_mvgd_1249_lvgd_218908_MV,BusBar_mvgd_1249_lvgd_218908_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_389099_1,BusBar_mvgd_1249_lvgd_389099_MV,BusBar_mvgd_1249_lvgd_389099_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384194_1,BusBar_mvgd_1249_lvgd_384194_MV,BusBar_mvgd_1249_lvgd_384194_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388235_1,BusBar_mvgd_1249_lvgd_388235_MV,BusBar_mvgd_1249_lvgd_388235_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_388405_1,BusBar_mvgd_1249_lvgd_388405_MV,BusBar_mvgd_1249_lvgd_388405_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_218946_1,BusBar_mvgd_1249_lvgd_218946_MV,BusBar_mvgd_1249_lvgd_218946_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_388891_1,BusBar_mvgd_1249_lvgd_388891_MV,BusBar_mvgd_1249_lvgd_388891_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384450_1,BusBar_mvgd_1249_lvgd_384450_MV,BusBar_mvgd_1249_lvgd_384450_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_387779_1,BusBar_mvgd_1249_lvgd_387779_MV,BusBar_mvgd_1249_lvgd_387779_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_389855_1,BusBar_mvgd_1249_lvgd_389855_MV,BusBar_mvgd_1249_lvgd_389855_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_384080_1,BusBar_mvgd_1249_lvgd_384080_MV,BusBar_mvgd_1249_lvgd_384080_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_392191_1,BusBar_mvgd_1249_lvgd_392191_MV,BusBar_mvgd_1249_lvgd_392191_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_327047_1,BusBar_mvgd_1249_lvgd_327047_MV,BusBar_mvgd_1249_lvgd_327047_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_327048_1,BusBar_mvgd_1249_lvgd_327048_MV,BusBar_mvgd_1249_lvgd_327048_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_327049_1,BusBar_mvgd_1249_lvgd_327049_MV,BusBar_mvgd_1249_lvgd_327049_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_327050_1,BusBar_mvgd_1249_lvgd_327050_MV,BusBar_mvgd_1249_lvgd_327050_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 20/0.4 kV
Transformer_lv_grid_327051_1,BusBar_mvgd_1249_lvgd_327051_MV,BusBar_mvgd_1249_lvgd_327051_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 20/0.4 kV
Transformer_lv_grid_514599_1,BusBar_mvgd_1249_lvgd_514599_MV,BusBar_mvgd_1249_lvgd_514599_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_514600_1,BusBar_mvgd_1249_lvgd_514600_MV,BusBar_mvgd_1249_lvgd_514600_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391915_1,BusBar_mvgd_1249_lvgd_391915_MV,BusBar_mvgd_1249_lvgd_391915_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391797_1,BusBar_mvgd_1249_lvgd_391797_MV,BusBar_mvgd_1249_lvgd_391797_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_391798_1,BusBar_mvgd_1249_lvgd_391798_MV,BusBar_mvgd_1249_lvgd_391798_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
Transformer_lv_grid_327052_1,BusBar_mvgd_1249_lvgd_327052_MV,BusBar_mvgd_1249_lvgd_327052_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 20/0.4 kV
