name,bus,control,p_nom,type,weather_cell_id,subtype
Generator_mvgd_1249_lvgd_210482_solar_roof_mounted_1315382,BranchTee_mvgd_1249_lvgd_210482_26,PQ,0.006475,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210482_solar_roof_mounted_1316100,BranchTee_mvgd_1249_lvgd_210482_18,PQ,0.004900000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1310731,BranchTee_mvgd_1249_lvgd_210483_118,PQ,0.01729,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1312784,BranchTee_mvgd_1249_lvgd_210483_20,PQ,0.02068,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1312870,BranchTee_mvgd_1249_lvgd_210483_2,PQ,0.09287999999999999,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1314880,BranchTee_mvgd_1249_lvgd_210483_198,PQ,0.0028799999999999997,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1315428,BranchTee_mvgd_1249_lvgd_210483_4,PQ,0.01848,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1315594,Bus_mvgd_1249_lvgd_210483_gen_1315594,PQ,0.12173,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210483_solar_roof_mounted_1315928,BranchTee_mvgd_1249_lvgd_210483_38,PQ,0.0228,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210484_solar_roof_mounted_1312899,BranchTee_mvgd_1249_lvgd_210484_12,PQ,0.00923,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210484_solar_roof_mounted_1313620,BranchTee_mvgd_1249_lvgd_210484_4,PQ,0.0050999999999999995,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210484_solar_roof_mounted_1314789,BranchTee_mvgd_1249_lvgd_210484_14,PQ,0.0041600000000000005,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210484_solar_roof_mounted_1314882,BranchTee_mvgd_1249_lvgd_210484_18,PQ,0.012,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210484_solar_roof_mounted_1315373,BranchTee_mvgd_1249_lvgd_210484_2,PQ,0.0028,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210485_solar_roof_mounted_1312431,BranchTee_mvgd_1249_lvgd_210485_16,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210485_solar_roof_mounted_1313650,BranchTee_mvgd_1249_lvgd_210485_12,PQ,0.005,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1310864,BranchTee_mvgd_1249_lvgd_210486_100,PQ,0.02725,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1312255,BranchTee_mvgd_1249_lvgd_210486_66,PQ,0.01485,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1312409,BranchTee_mvgd_1249_lvgd_210486_32,PQ,0.01456,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1314732,BranchTee_mvgd_1249_lvgd_210486_40,PQ,0.0175,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1315043,BranchTee_mvgd_1249_lvgd_210486_20,PQ,0.006019999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1315158,BranchTee_mvgd_1249_lvgd_210486_108,PQ,0.027,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210486_solar_roof_mounted_1315935,BranchTee_mvgd_1249_lvgd_210486_2,PQ,0.045630000000000004,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1312861,BranchTee_mvgd_1249_lvgd_210487_76,PQ,0.0096,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1313877,BranchTee_mvgd_1249_lvgd_210487_60,PQ,0.00282,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1314103,BranchTee_mvgd_1249_lvgd_210487_2,PQ,0.00539,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1315239,BranchTee_mvgd_1249_lvgd_210487_142,PQ,0.00861,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1315759,BranchTee_mvgd_1249_lvgd_210487_38,PQ,0.004940000000000001,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210487_solar_roof_mounted_1315801,BranchTee_mvgd_1249_lvgd_210487_4,PQ,0.005849999999999999,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1310815,BranchTee_mvgd_1249_lvgd_210488_76,PQ,0.007875,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1310834,BranchTee_mvgd_1249_lvgd_210488_60,PQ,0.02988,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1310892,Bus_mvgd_1249_lvgd_210488_gen_1310892,PQ,0.05439,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1312242,BranchTee_mvgd_1249_lvgd_210488_2,PQ,0.0048,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1312333,BranchTee_mvgd_1249_lvgd_210488_14,PQ,0.00736,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1312717,BranchTee_mvgd_1249_lvgd_210488_38,PQ,0.0057,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1313606,BranchTee_mvgd_1249_lvgd_210488_4,PQ,0.0039,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1313711,BranchTee_mvgd_1249_lvgd_210488_128,PQ,0.00816,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1315108,BranchTee_mvgd_1249_lvgd_210488_72,PQ,0.004019999999999999,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1315273,BranchTee_mvgd_1249_lvgd_210488_132,PQ,0.01175,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1315298,BranchTee_mvgd_1249_lvgd_210488_106,PQ,0.0288,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1315440,BranchTee_mvgd_1249_lvgd_210488_68,PQ,0.00705,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1315470,BranchTee_mvgd_1249_lvgd_210488_28,PQ,0.01058,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1316090,BranchTee_mvgd_1249_lvgd_210488_94,PQ,0.006825,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1316145,BranchTee_mvgd_1249_lvgd_210488_96,PQ,0.00392,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210488_solar_roof_mounted_1316156,Bus_mvgd_1249_lvgd_210488_gen_1316156,PQ,0.0376,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210489_solar_roof_mounted_1310612,BranchTee_mvgd_1249_lvgd_210489_4,PQ,0.018,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210489_solar_roof_mounted_1310970,BranchTee_mvgd_1249_lvgd_210489_2,PQ,0.0075,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210489_solar_roof_mounted_1315064,BranchTee_mvgd_1249_lvgd_210489_12,PQ,0.00595,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210489_solar_roof_mounted_1315377,BranchTee_mvgd_1249_lvgd_210489_14,PQ,0.02952,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210490_solar_roof_mounted_1312669,BranchTee_mvgd_1249_lvgd_210490_52,PQ,0.01584,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210490_solar_roof_mounted_1314102,BranchTee_mvgd_1249_lvgd_210490_12,PQ,0.0027,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210490_solar_roof_mounted_1315009,BranchTee_mvgd_1249_lvgd_210490_36,PQ,0.02612,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210490_solar_roof_mounted_1315094,BranchTee_mvgd_1249_lvgd_210490_24,PQ,0.0189,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210490_solar_roof_mounted_1315412,BranchTee_mvgd_1249_lvgd_210490_22,PQ,0.0072,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210491_solar_roof_mounted_1312721,BranchTee_mvgd_1249_lvgd_210491_16,PQ,0.007585,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210491_solar_roof_mounted_1312808,BranchTee_mvgd_1249_lvgd_210491_12,PQ,0.01672,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210491_solar_roof_mounted_1313732,BranchTee_mvgd_1249_lvgd_210491_4,PQ,0.02844,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210491_solar_roof_mounted_1314830,BranchTee_mvgd_1249_lvgd_210491_20,PQ,0.00992,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210491_solar_roof_mounted_1315376,BranchTee_mvgd_1249_lvgd_210491_8,PQ,0.03,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210492_solar_roof_mounted_1314815,BranchTee_mvgd_1249_lvgd_210492_10,PQ,0.0096,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_210493_solar_roof_mounted_1310749,BranchTee_mvgd_1249_lvgd_210493_10,PQ,0.011654999999999999,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210493_solar_roof_mounted_1310931,BranchTee_mvgd_1249_lvgd_210493_26,PQ,0.0076,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210493_solar_roof_mounted_1312826,BranchTee_mvgd_1249_lvgd_210493_14,PQ,0.005875,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210493_solar_roof_mounted_1315800,BranchTee_mvgd_1249_lvgd_210493_20,PQ,0.0057599999999999995,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210494_biogas_1312334,Bus_mvgd_1249_lvgd_210494_gen_1312334,PQ,0.11,biomass,,biogas
Generator_mvgd_1249_lvgd_210494_solar_roof_mounted_1315337,Bus_mvgd_1249_lvgd_210494_gen_1315337,PQ,0.234245,solar,1122094.0,solar_roof_mounted
Generator_mvgd_1249_lvgd_210494_solar_roof_mounted_1315411,BranchTee_mvgd_1249_lvgd_210494_16,PQ,0.0297,solar,1122094.0,solar_roof_mounted
Generator_mvgd_1249_lvgd_210494_solar_roof_mounted_1316123,Bus_mvgd_1249_lvgd_210494_gen_1316123,PQ,0.12397,solar,1122093.0,solar_roof_mounted
Generator_mvgd_1249_lvgd_210495_solar_roof_mounted_1313687,BranchTee_mvgd_1249_lvgd_210495_12,PQ,0.004,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210495_solar_roof_mounted_1315673,BranchTee_mvgd_1249_lvgd_210495_32,PQ,0.0074,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210496_solar_roof_mounted_1312674,BranchTee_mvgd_1249_lvgd_210496_8,PQ,0.00931,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210496_solar_roof_mounted_1316081,BranchTee_mvgd_1249_lvgd_210496_6,PQ,0.006615,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210497_solar_roof_mounted_1315403,BranchTee_mvgd_1249_lvgd_210497_2,PQ,0.05355,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210498_solar_roof_mounted_1312398,BranchTee_mvgd_1249_lvgd_210498_2,PQ,0.02982,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210498_solar_roof_mounted_1314733,BranchTee_mvgd_1249_lvgd_210498_6,PQ,0.008400000000000001,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210498_solar_roof_mounted_1315419,BranchTee_mvgd_1249_lvgd_210498_8,PQ,0.00738,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210499_solar_roof_mounted_1310883,BranchTee_mvgd_1249_lvgd_210499_2,PQ,0.0078,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210499_solar_roof_mounted_1314066,BranchTee_mvgd_1249_lvgd_210499_12,PQ,0.01846,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210499_solar_roof_mounted_1315706,BranchTee_mvgd_1249_lvgd_210499_10,PQ,0.00304,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210499_solar_roof_mounted_1316155,BranchTee_mvgd_1249_lvgd_210499_6,PQ,0.007019999999999999,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210500_solar_roof_mounted_1314002,BranchTee_mvgd_1249_lvgd_210500_4,PQ,0.0195,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_210500_solar_roof_mounted_1314935,BranchTee_mvgd_1249_lvgd_210500_8,PQ,0.0050999999999999995,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1312277,BranchTee_mvgd_1249_lvgd_505187_16,PQ,0.0255,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1312723,BranchTee_mvgd_1249_lvgd_505187_12,PQ,0.00962,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1313679,BranchTee_mvgd_1249_lvgd_505187_4,PQ,0.00297,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1313750,BranchTee_mvgd_1249_lvgd_505187_2,PQ,0.02376,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1313819,BranchTee_mvgd_1249_lvgd_505187_8,PQ,0.02964,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1315257,BranchTee_mvgd_1249_lvgd_505187_10,PQ,0.004200000000000001,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1315475,BranchTee_mvgd_1249_lvgd_505187_18,PQ,0.02997,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1315497,BranchTee_mvgd_1249_lvgd_505187_14,PQ,0.00504,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1315849,BranchTee_mvgd_1249_lvgd_505187_6,PQ,0.0025299999999999997,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505187_solar_roof_mounted_1315852,BranchTee_mvgd_1249_lvgd_505187_16,PQ,0.011699999999999999,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505188_solar_roof_mounted_1315345,BranchTee_mvgd_1249_lvgd_505188_14,PQ,0.00244,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505188_solar_roof_mounted_1315390,BranchTee_mvgd_1249_lvgd_505188_2,PQ,0.00945,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505188_solar_roof_mounted_1315620,BranchTee_mvgd_1249_lvgd_505188_10,PQ,0.009805,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505188_solar_roof_mounted_1316008,BranchTee_mvgd_1249_lvgd_505188_12,PQ,0.022,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_505189_solar_roof_mounted_1310769,BranchTee_mvgd_1249_lvgd_505189_6,PQ,0.00546,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_505189_solar_roof_mounted_1314009,BranchTee_mvgd_1249_lvgd_505189_4,PQ,0.013865,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_505189_solar_roof_mounted_1316043,BranchTee_mvgd_1249_lvgd_505189_2,PQ,0.020579999999999998,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_384368_solar_roof_mounted_1314107,BranchTee_mvgd_1249_lvgd_384368_4,PQ,0.00882,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_383227_solar_roof_mounted_1315749,BranchTee_mvgd_1249_lvgd_383227_4,PQ,0.0222,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_384061_solar_roof_mounted_1312286,BranchTee_mvgd_1249_lvgd_384061_10,PQ,0.0038399999999999997,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_384061_solar_roof_mounted_1315851,BranchTee_mvgd_1249_lvgd_384061_8,PQ,0.0061200000000000004,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_384104_solar_roof_mounted_1315072,BranchTee_mvgd_1249_lvgd_384104_2,PQ,0.022275,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_384307_solar_roof_mounted_1314964,BranchTee_mvgd_1249_lvgd_384307_20,PQ,0.0121,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_384307_solar_roof_mounted_1315278,BranchTee_mvgd_1249_lvgd_384307_14,PQ,0.00864,solar,1122094,solar_roof_mounted
Generator_mvgd_1249_lvgd_388963_solar_roof_mounted_1310901,BranchTee_mvgd_1249_lvgd_388963_2,PQ,0.0072,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388148_solar_roof_mounted_1312339,BranchTee_mvgd_1249_lvgd_388148_8,PQ,0.00704,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388148_solar_roof_mounted_1315300,BranchTee_mvgd_1249_lvgd_388148_6,PQ,0.028079999999999997,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388148_solar_roof_mounted_1315381,BranchTee_mvgd_1249_lvgd_388148_2,PQ,0.03114,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388148_solar_roof_mounted_1316112,BranchTee_mvgd_1249_lvgd_388148_2,PQ,0.033299999999999996,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387919_solar_roof_mounted_1310994,BranchTee_mvgd_1249_lvgd_387919_4,PQ,0.0052,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387919_solar_roof_mounted_1313657,BranchTee_mvgd_1249_lvgd_387919_4,PQ,0.0028,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387919_solar_roof_mounted_1314802,BranchTee_mvgd_1249_lvgd_387919_4,PQ,0.00304,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387707_solar_roof_mounted_1315932,BranchTee_mvgd_1249_lvgd_387707_4,PQ,0.00684,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_390206_solar_roof_mounted_1310793,BranchTee_mvgd_1249_lvgd_390206_2,PQ,0.02816,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_390206_solar_roof_mounted_1312470,Bus_mvgd_1249_lvgd_390206_gen_1312470,PQ,0.03031,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388724_solar_roof_mounted_1312426,BranchTee_mvgd_1249_lvgd_388724_2,PQ,0.030600000000000002,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_388724_solar_roof_mounted_1316135,BranchTee_mvgd_1249_lvgd_388724_4,PQ,0.02964,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211869_solar_roof_mounted_1310860,BranchTee_mvgd_1249_lvgd_211869_4,PQ,0.009,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211885_solar_roof_mounted_1312554,BranchTee_mvgd_1249_lvgd_211885_36,PQ,0.006,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211885_solar_roof_mounted_1313694,BranchTee_mvgd_1249_lvgd_211885_26,PQ,0.0045899999999999995,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211885_solar_roof_mounted_1314883,BranchTee_mvgd_1249_lvgd_211885_40,PQ,0.0034,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211886_solar_roof_mounted_1312600,BranchTee_mvgd_1249_lvgd_211886_16,PQ,0.00936,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211886_solar_roof_mounted_1312685,BranchTee_mvgd_1249_lvgd_211886_2,PQ,0.0495,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211887_solar_roof_mounted_1315995,BranchTee_mvgd_1249_lvgd_211887_4,PQ,0.040670000000000005,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211888_solar_roof_mounted_1312938,BranchTee_mvgd_1249_lvgd_211888_8,PQ,0.01326,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211889_solar_roof_mounted_1314040,BranchTee_mvgd_1249_lvgd_211889_14,PQ,0.0036,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1310976,BranchTee_mvgd_1249_lvgd_211890_14,PQ,0.01512,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1312345,BranchTee_mvgd_1249_lvgd_211890_48,PQ,0.029885000000000002,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1312599,BranchTee_mvgd_1249_lvgd_211890_20,PQ,0.029670000000000002,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1312619,BranchTee_mvgd_1249_lvgd_211890_36,PQ,0.010865,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1312622,BranchTee_mvgd_1249_lvgd_211890_10,PQ,0.007875,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1313018,BranchTee_mvgd_1249_lvgd_211890_2,PQ,0.09975,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1313844,BranchTee_mvgd_1249_lvgd_211890_2,PQ,0.07155,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1313932,BranchTee_mvgd_1249_lvgd_211890_58,PQ,0.005889999999999999,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1314963,BranchTee_mvgd_1249_lvgd_211890_24,PQ,0.014632,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1315247,BranchTee_mvgd_1249_lvgd_211890_54,PQ,0.00432,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1315346,BranchTee_mvgd_1249_lvgd_211890_2,PQ,0.099,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211890_solar_roof_mounted_1315556,BranchTee_mvgd_1249_lvgd_211890_64,PQ,0.00444,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1310788,BranchTee_mvgd_1249_lvgd_211891_16,PQ,0.01188,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_biogas_1312566,Bus_mvgd_1249_lvgd_211891_gen_1312566,PQ,0.22,biomass,,biogas
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1312579,BranchTee_mvgd_1249_lvgd_211891_50,PQ,0.0064800000000000005,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1312982,BranchTee_mvgd_1249_lvgd_211891_60,PQ,0.0060999999999999995,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_wind_onshore_1313595,BranchTee_mvgd_1249_lvgd_211891_30,PQ,0.01,wind,1123094,wind_onshore
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1314065,BranchTee_mvgd_1249_lvgd_211891_24,PQ,0.015210000000000001,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1314097,BranchTee_mvgd_1249_lvgd_211891_52,PQ,0.009555,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1315324,BranchTee_mvgd_1249_lvgd_211891_18,PQ,0.02988,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1316026,BranchTee_mvgd_1249_lvgd_211891_32,PQ,0.01008,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1316054,BranchTee_mvgd_1249_lvgd_211891_54,PQ,0.0095,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211891_solar_roof_mounted_1593331,BranchTee_mvgd_1249_lvgd_211891_20,PQ,0.009689999999999999,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1310739,BranchTee_mvgd_1249_lvgd_211892_78,PQ,0.02997,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1312228,BranchTee_mvgd_1249_lvgd_211892_62,PQ,0.01008,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1312498,BranchTee_mvgd_1249_lvgd_211892_2,PQ,0.0324,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1312615,BranchTee_mvgd_1249_lvgd_211892_20,PQ,0.02025,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1314751,BranchTee_mvgd_1249_lvgd_211892_148,PQ,0.0025499999999999997,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1314844,BranchTee_mvgd_1249_lvgd_211892_4,PQ,0.00551,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211892_solar_roof_mounted_1315207,BranchTee_mvgd_1249_lvgd_211892_40,PQ,0.0175,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211893_solar_roof_mounted_1310632,BranchTee_mvgd_1249_lvgd_211893_74,PQ,0.0021000000000000003,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211893_solar_roof_mounted_1313940,BranchTee_mvgd_1249_lvgd_211893_150,PQ,0.004940000000000001,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211893_solar_roof_mounted_1313999,BranchTee_mvgd_1249_lvgd_211893_234,PQ,0.00846,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211894_solar_roof_mounted_1312630,BranchTee_mvgd_1249_lvgd_211894_78,PQ,0.0178,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211894_solar_roof_mounted_1314003,BranchTee_mvgd_1249_lvgd_211894_20,PQ,0.006900000000000001,solar,1123094,solar_roof_mounted
Generator_mvgd_1249_lvgd_211894_solar_roof_mounted_1315597,BranchTee_mvgd_1249_lvgd_211894_114,PQ,0.0144,solar,1123094,solar_roof_mounted
